,hashCode,inputs_Values
1155,cbb299de577e049956b268d02e7b9cc6c8f1e1f846c99c77ab16265a9ad96929,1000000
1156,7927ce5c6b98466297c46bfa9bb3d971b06deefd5be775e9593544b0c6f4e82e,3577579
1157,cc0ee296c3851debccef20c55f79280960d659b8c0330fb7516fc8677f4cf431,1661105
1158,19672ee0719d61f04f0fccf5f115b6cf290a61cfaaf157d764da0e14cc673133,124759
1159,cdcf94aa9f926ce05534d5a32bf17ff824091ee988b3496249a7c4e1a2c60f34,307581
1160,571729a191144c4d8c77c53e76fa373b75ca3b9ccab981dee87c44b441f31535,3708961
1161,e32d4da4f94befb06c689e440c99f46f7e59ccc3d9980afe297682efe452cd38,314250
1162,5da94d2bd310d21bb1e0db7bf7a713eb152682e5bc483c878f5b25a44306143a,12395000
1163,6bdff17d5ab4ed477521074249b549509846b8a161a99eb332c299bdff573142,99839
1164,2fbf6cd11c5c579572783195538f6d1b9df3c5b5e72d033384e0f29d7fe84e42,5283137
1165,f93cbc1a2b45bab49b26a07c24cee42dbf343edf70234381da7f6ce2f563b64c,338202
1166,373301e21572f923cb724424b707d7c5fd9360a9225b32637d7f8a50b9458f53,364297
1167,c3c02292bb4664434d7ce01332fda956c77f5700a5ebf0c3e056970d45090361,12881671
1168,ba9ecc0b7c660fbb6230473927bbd8cb9acaa9fa5c24488a3d9db40ad84d5193,2481669
1169,c0700e6ef74ac2ee391555c6af515af3d35e12da7cea0d86f12813f44f130666,2474644
1170,2102c78d35e2ce839778645a987505b1050c2f41988e1784fdb75d378cf01968,298131
1171,6ccd33f165f69c83e0fd3a48f79f40a3abdb12752679d5f3f01c8d54fc01a26c,2886000
1172,6f94c07ef70b14e632f4ea53930eeaf7c7fea3cd3e4b3587804873459b77a673,15475
1173,efb6d71ca5e4e30254787b34818e4457ad5c1dcbbbe021a7915a0389a1dd7e79,6290000
1174,06ceab0b13590a894e6de609d37a54a98d46e0a28690e5fb4ba4252c0bf7097c,5301529
1175,7f108f7aa8f3f01a30d1e12e817d7a3215eca509deee1d5d6ae71c957422f07e,236833
1176,3432588485b3a0faef1a5e220f008b3288e5be26f6acec370d33ad1917995880,164475
1177,cfafd5ec194ec9d48d86aabfcad09aa6df258067f9f9b2318bbbb46ea798be80,42093034
1178,4ce5833b567dff348b348fb2afa599187dadd1c19258d0146f676cc9bc448286,827305
1179,dcaa2fc7023fd8acbff5b3d8efabd1412c40b43f5755d0db9ae848e20a65b786,11514
1180,01b6fda0584d5893967988174abf0c5ba85bc3edd2df6327c711146bfcd9de8b,229000
1181,ec9ba595fef3d733be9452fd31bb3600bd3de9ca987c629ee19cf21b466f0a99,5884956
1182,667e665992761099aba38e15256531a7f2e900e864b61c22ca119e88e123499b,1219911
1183,477c23ee5f33194f60cdfdc432620b9c64319dec98a6b5af5bc3860179a2649b,21029848
1184,0b36730852f410c4ced3545f5f4a530bb903723b171c342dc8fc77111390419f,2136166
1185,cf5853f3e69acf63d826b23f2b53b9fed9aa0126ec5caa87d61335370332f1ab,885387
1186,506cf0805d03bae2a359236067945b487183efa89050c27a0838e98e2bbf49ba,2262702
1187,23b96cdf87dd1279e7d53b306a5420807f90e5d5ca07e745fbc42070011a93bc,10636193
1188,344eeb051700d97754d473fced1027abae8bd9b5b935c418ec5805d6e9a91bbd,1721779
1189,c44d2311c6faaf4bba1b398f410e8d907be10d11ff775b69e706e37f6cf78cc0,9979457
1190,970673a604ea6d3ae8c264851837558e9acd20d14ec6bac7f08b632d27dabbc0,452045
1191,f9415da91cf56feb221d25dcd0d839c3be8cedabb62ba56959cb2413647758ca,9188700
1192,c1090255951953d6dcac19ce872f28d0c44ae5976c0bd218e3a8f3cade0419cc,757807
1193,9db7b48ca39d2276dcac4e2dbb86030ae326bc955444a5ced1fa4ebac167f8cd,70000000
1194,217b3e6b5334de9d5c8fdd13616289a7b045780b4df2c4cb0e15456fa7092ece,5986559
1195,04f143a1820f5c62b13d71f9683827a29e9ac907f5b3ea144848679f16803bd1,176040
1196,ff2ca909f427f6787a77496b2978791257517d2d1502b7996a6837768ada9bd3,4142339
1197,3f378fe3b1318c36e64f7c43f20252884c0296f157c425877982edd6694eb7d9,245053
1198,f8c5cbdb4b769f7017f2d48bed63e3212cdb1bf1d1828a1e21a3f90f44d834dc,1113995
1199,150ad773972480951a5d17121527eeae7eb46a3ad4bc9068ac7554d9ab14f0e1,95721
1200,b43bc36b60071250969560454a3603568cc4646024797c588d6bd4dfc2607de3,3343320
1201,eb3d1c14c0849e1ef1665eb0a4eb1d2635317b5409f1341b96b10f1d16daeee4,123782743
1202,7067c273cf4664589d2b91cdb15ed5d75aa61a21702e3b7c8f6af94111e234e5,296959
1203,ac4c2addf7db2efbad2b0c7d2da70ba93e7ed020e66f3c526af39b76edee24e9,595905
1204,c425ff4afb2214141a96143caceccfcf7ad615fe28c430e5937b7cba4a7c06ea,209694
1205,a15096ed69990f78e3d0cfcbb1312da2fbb6da43ed74552708df8895bfdeb8ea,1055331
1206,48dbefcf5e50a8af2e0bcadf73d6554833c90d8f9586f27d7c6792a13f376eeb,5316418
1207,b3448f17ecbcf36e892b01eaff7e50d20327f7d59a246f22613ee80f5125c9ee,630513
1208,6461166a667c35fa8ac57e74d1c1d0d20e0af34ab980a5e16d319cdf10a051f4,15489064
1209,1e7435bdccf55a6240ee636c726db6fa13674983a9351425592316fed4bc5cf7,348003
1210,028d1481c06609a2dbf69ca378cc345f0de0659d69f40afb2bb23f64770be5f9,593118
1211,b5ca28367836fdf5011710751bad9f349469a0afaa5becef7aa280b108defdf9,1846276
1212,0cda985d0cdd8b0d887e884584c76d20746315f6277ae2e55bee01ec26010bfc,14964154
1213,9609401f9ac10c4cff235ce7999597c962476e9d5f69a9e787618ac3201cc7fd,360305
1214,a88782bd80842ab24ecaaf1c1642e106ad6441bc31587f0804eadb6e165013fe,29200
1215,a144c50d6e3602166decbcfb262664c4b9700dc6997c9a027a9f1bc36f65440b,1443949
1216,d6610595d3af5246c93cdfd9e956ef5ace27e87ee9e70e3514bf3d4300808f94,298950
1217,cf1232daf51ecd95fcb93f10dadf0820eff8a22db058c12d3e88872182c4424d,125173
1218,64e06a127bc797351b02ece3816aa9b01dc40c1e5c812de2184caf822cb54802,6209699
1219,c40dc25f6e173187dd8a1e71a041f70d6e129cb18e7b5961d383de77ddf7d004,1350000
1220,8df3ed779d2f90404bee9a4c25b0332123dea865c61b56fc8efa01c21c628b1c,339064
1221,6da28c9ac8f1bb32a230c78fd9ab3cf43f669113feae668321fee05edab0be52,190000
1222,ad8efb2efb8fee88e1f0d1d3f5e49add2f619afe3c3ce55f674079df581f071d,129066
1223,4a6c8a34f709d18e56440c1f38ea909a68e50118baab80b9e88ca832db92df1f,404060
1224,d883a8dbcee9800c66998600b8833c9884512a2c943823002b78ea41325eda25,1407334
1225,7666a02ed44d5f49fc02c084ffd37bf4c967bb95cb442d1e76a8b7b2707b7626,756633
1226,29f08eb3a2d42284573d209109523062e1e2e53ce13355e0b1c68342346bb129,317050
1227,d15b113c8ba00f9452386d6eafc232e59789d9d7f2efdf99ee3f902e28dca732,564298
1228,df121bf9260c0b75e62fae310233b78be50c613bf68fac2e7bd72902244bd732,431897
1229,e6575d7b300e838f30064d3fc4c4ba4ac94320b1d6c750c88fe4eb2faefb9a37,93352
1230,412e3dd8dd742364bf227309df6445be54da89808445e5d2a28278b213ebee39,785808
1231,be536a73f663ad03ef8a09a675d4b41aab902729a722939adb048f9005ca3e47,2282351
1232,8dbe75c69c2ecdcd298585083cfeeee11306069c359bd85884f3ce7862020367,297049
1233,d492ba0524671c6f70b764dd8284530ea0859bb8faa85cddec810c03c60aa26d,15719512
1234,7b680d73cf5173e839fbc528d47dfddb9815cefbc0d76ea8a71418aba1d61074,762993
1235,a43431bb0d1619fca33a1d29f34b81db3ee729b660ccdb1a3871da0c099d4878,703150
1236,f618fb196c39e2a184b0d7ae640552cd005773e24fe8127d0b78805855a54579,311287
1237,d8362b43ee81cea0d00455776daaa24be3719f2e1ddd95146772480ea59a867c,12412761
1238,4839582fc4258716bb9a5f1b129a04167463ec2088d2bc57b058730f88f71791,3921107
1239,5976538a8304ae380cd8314824b9f1bb77c7f8b23694a0cf6d57aaf712244b93,9987
1240,b25e47bd6639debd3370b52f9f621f773f3d0ae22f34f9f3a0d54d6d9c87c49b,394486
1241,92dfca6af35743660dba1a18c2ec4b8f125dab3c472587f54ae0cf6268e1d6a5,336722
1242,8f77249dc94fcd0bf8313f2be00d39732ed42b4b893be3ecfdef01c20a2866af,11492410
1243,7d6b31eea2280611790fa7ee3ec02a4cc16f77d295fd68c698b8fba11aec94b1,547146
1244,a24e177696e9ee24123479e759ff75a2bc6f264014c644ab210ade3bf2f491b2,1227370
1245,880f2f0f248df719400bb0cc54b2b592da418340becaf7caedad38b44a8e1ab3,2753780
1246,9d461dc960d8abd61007220f5a18026ea2f0ce9d7852df79421b6f9a41439acf,156965
1247,27fda33b26ba9edb70ec64a7ffffc5d98bf73186f711e7ea53a1ae12255aebd2,68119
1248,d7f5f84f0e507b809baa46b277216140ec4b99c8e1899ecc0a129d592e9bb5d3,11262424
1249,67bcec4d8c04fdca23aa552f6ed32e22577239dcbf87feac8fe34e866f0fc2dc,1374854
1250,d7e38c367cbb31f5f1c2bdd97bc094a5226f0451f712370c4277d73edd959ce1,456177
1251,3fb10771c5ecc4c1b3eebeac55e18a4b37cc25c47d5c854d6103eec03572f6e5,4989237
1252,cedffc21e3de54570634bb23aa903e00b481eb858311de0379ad55bc466450f5,928191
1253,0820b174c92643cc643f45bad8546edaf1c67a6410a010244780a986b1b68af9,60013
1254,8ef70080da8f17aceb925284e569d092b9d2679b44fe1caae5a050c31cf04bfa,446060
1255,76c08e6bb8e1eece2fe669277cea7a18b3762845ba7f9cc45130009551bd00ff,1311512
1256,f6b922a1d5368f069fbd09a1c75494b6b6197960c24d04763d274f3e0a5a3f1f,33736
1257,69b4470ee63abe2bb1eed9950df022bf90691bf85f579ccada4b65d3fe5e054a,4881555
1258,7dac159350e37394f2d8a748ed35fca0be96606051c7960bd2b43d0c887a248c,10983042
1259,3b4bbf3c7d7bb6ddff884f8810f477de0fcd29e464074781dd485f6adb59b5af,4559848
1260,1d6b4ea227670be12fef608957c75b7ece52082abca106206cf1cfc603f5f3bd,29934
1261,e27a425365d0290f4e303a312a1b8fd5a1fcb7a04d35759fd304412fac350578,90587
1262,cc44a1f5a8744f14a6c0c35b8bd0967fcf2b819d869eb37432623ccd5c02a987,3051221
1263,4e8a561e5d269261604a760bbf15f452e8bf3e37f267aacb85da88a4ed7dd3b2,450000
1264,07074d6c21fc8ae496087d665a38054fe1011a5bd667914516c821d7996353a1,892181335
1265,6e541cc0c3da66a2d104ac888f7ca95ddb3aff4670f68b472f0941510ff0f3f0,1949333675
1266,3293152f3caf89050764cb4f9bebf64da2405482ac4daa7a8b09fc4a7de53576,695193721
1267,ec863a5728fb935cd249682a516fbfa1d05b8b9fcff86741929eb9246c1b0a92,338333
1268,d2a61c3d08e4008f8511beb798ab76e01ac41d240a69632c1bc8e5c0f7263a85,296234
1269,51bf1e2d078b414e6c09d7743cb0a7b11d2b2d59a97f73f0470e1c04df1a9bb4,102889
1270,739c84ad9e4995e47dd20ec14719b20248cdecc925d92bff29664517c7ad664c,81311
1271,d1d5a8aaee5b226876ad56d5ef829340647501a8e39853ad1ec2cad5f7051c92,3182541
1272,e63c543783bc5f20043ee3c1dd38c08e573ebb015087db6be8b8418336edde1f,7196979
1273,b066317728df5f5b83e41f1d25676f64984e4cf5bcc41c2a87624e55e29dae8d,586182
1274,c545153084671d21c0fc2321ddac9c838f88924cf70e7585b24925f6aa4700e5,536254
1275,a3eaf335eb96f39012ba3c541b80bc0b8d873ff23cba32cdf8a3117ccb53a022,384264
1276,9e20a4bebf75895a80df5942a60fd694d7c15a202ebee26c30afe36ab8563928,648968
1277,7d40df88e703984d086995833ad1797c17d6fd56bd07d64ddacb2cdde80ca03a,300455
1278,689d34334d45e5ec1052212989fe7fab5eb6d90afbb91b0917f37f447dbaaa3a,93730
1279,b8e8047f65979e15df89c0d9a6d99575dfd469564d9475302952af7bc3c96a53,539310
1280,73506139e1847a7c21bc197f111ee3bd7a34bfa3b91129134848e95e512fa859,61779
1281,bab65b03a59bf56dd6d653d160fde364e25a9b7a1e2bb755a2a980c894eb9570,5879396
1282,618a00f0a3885c818bd007d72545ee2923c4422f3ffea0678afd8254de744f75,158123
1283,5904adf02e7f1bfb3100d185d9139a0562607e0cfab0110e78dbbf55c0377f79,804950
1284,ecb77e4dec6b0098deb82d81e6b4d0d80b8369bf5cc4c8fd584bb7281c96ab95,5876385
1285,195ba5fc3e90affd0a206f1aca75fbcdf0dae0a8ed1cba51867678b6374f6098,12456
1286,c31a4253ddd206f87be81dc45fdc35a2478ccc1f84cf54e88c2b77302bf2869c,95396
1287,11b098cffc1de5a9185745d9dd36ff961b8572ebd658abf04864b277c4897fa0,179207
1288,cb18f18321ebe03d9c97262fde5f77f1cebc56ef218927b694eb0e80d4f713b2,932472
1289,1b020504d450b4878574304d39378aa7693985838860061193dc15a7471d9edf,49650
1290,e944337bfd94d66ad1f81d4841367052c6410a89518cc20f67e694d309548c5b,2529186823
1291,5f9392855df1c4a44e70b0b98eae6a57bb85f32572fcc797657cdad5e6ea96c0,1529186111
1292,7d2d89025e21702fdde629922cdab9a68cb63c150c859a9a76b0fa343b5cceb2,644525604
1293,681beee054e04996fe4f73c812623b3d8432b717b839f9e845162cf28f264614,138761
1294,4f63d7bf8040712ba3c2ae8f51fe91068bfe026da70a8d3d4b53120cc3e32f18,1196101
1295,ec6f2e438310826b64bd2188db24c8d6edb99b8303450280207ff28b9c0b8b52,130019
1296,68970ea462fe93dda92e13db71e81306528f024af8eca6bca56d0f9b53b14e5a,37844
1297,c6e3c28cbff466e4cceba490ea51e07749dc38176f6dad1cac494491a7b8b066,960534
1298,aadd56f858186b33379bbde98cf96b01d8c08251fda9cc7c2925f3d409040871,117891
1299,ab4f6b2c37d6c0469c803516c57e865e08e0636bea419cb8dd59cc34f063c287,13274
1300,99917d30f64de797e19db3a731e94d870545990ab2bcc958bfbb52a0a033b010,2500000000
1301,25f28f15fb88ac1f2a6a4d91b0cc55b1a9e2611b3714a9069fa3fa0b677b4641,2500000000
1302,170c17824158c7067b59f50acb49eaff4fb449880c4df0cab93a1dcf364b314a,1014870780
1303,bf109eb6129f55809e7c27fb9fd645d09bcb60c3f9c410fb5e0c779c7eb0f7a6,544518784
1304,7999587b27181c862f8922e14d814fbc6b314f7d95b014c56d7cbb190e52bdce,2399941715
1305,9b2054e3686124322d24e5176eac0ede7f75cdbf2dc043e94d5d81d4107909fe,2500000000
1306,5467bd4218b62513b36b834af73ea94018f29eb4dd4db9381c1b4a35cfe77817,1499999288
1307,856ee0ed27a14cc62652f689bb2a0a33ca59388710a4a27b70651b9e73ef0f64,1399941003
1308,1df0fa804d066fa6238255e49ff4bc7122ea063d0ff8cc8a2828783485bdde83,1499999288
1309,cdcda85deef636bdbb782391d420a6b078039baaa702f845ddc7af63e92aa9a5,1499999288
1310,2b165f01e2397ccee2194b911452d6f55f48275e994703b8571ec92599ebff25,499998576
1311,23a5e22b65e0f71edf465b4199d692b29dd2f2326edd3df7db2bf1c7f367e878,14870068
1312,1fdd4ba30d5faa9040b89ffb65a58785c9b9c7597a522b745036082041c9d874,895669
1313,9402a6b8d4f87e0b6a8424ce7f4ffdd7e14eedb29debb0921a28c75934caafc2,48936
1314,81d12a5421c40fdad6bd5f198c079d9f7c41fb03ac14ca7308ee6b90a68cd601,3954230
1315,1a7a30adbe6895176710c75d14afb7abe9d1aec808af84bdb423ac2d7ff61804,88816781
1316,0e288381fdbf05ad5bc688c9026ee88f98b117c8600464631849452d7392a50f,17704
1317,9dc63577be00f1bae8b606f4592019964a178842b3d1cc5d7d02eb9e23773634,60000
1318,48608b39a847037630944f6de9b3a8dcb3b798683df3acd59e19b0724034cf3a,9806
1319,bee10187f893738464d3d570ff003f9ba2e264bc53f99f9888848f6af68ede42,2302
1320,a332532d37e652ff041f8482ed02a73263b518523717e1b4f2f0cf7fb84f4cf8,59680000
1321,99d56d7abec08ac7ead9e49d3a4276f6e8d86cad489b2a295b8ad01ee49391fc,108538
1322,6ff6bfd51921758178066f6e17fb293e1d0bef929b25167a8de3b3ab2969621e,59605
1323,94ecde7350e5e8d90e8f87856cceedb102ba1554f6b0de050227554b61cb3626,3087407
1324,961b4153ee927d50f6867eda2b472391b49a44a3473ee8603c7dd4cc98e7646e,52110
1325,ad965e18c1d7d6c011aa96bb9584577a3e2b47ccced7ec45b5a4f9af723a8edb,7581034
1326,0b9cc566e9c54660ae395938d0175fb82dd82bf95149b9aaf91740de22a80a74,941560
1327,7311d609cec0ce567bc314e0c756ae6a48b8d0788843753062b6e3584e99da76,52345
1328,b4ee94a23ce75d624ab407279c594730ed2ac2bb64b519ce15b60b192aea09af,1793760
1329,a0aa2dce3d29de5169fb3702309de17f61993d2443ec9b295b7bd674bc303bcd,11880579
1330,5421f0642427eaaed3f2dc0111ba7600b157245767be2405dece637a3b23336f,359960000
1331,dd6868b961bb924affcbcd7b826de3eefbfc4233a6508b7f5522a25430aa29a8,87551060
1332,dca43d01bb4ec86c1d293c773934df40161375621e08fa0e2ed081724d61943b,1317085
1333,c5286565572f60da33460969f79ff33fa6d76fb35a5700819c4f2a58271c6958,4046291
1334,0e66ce214876025269a419b3bc70bc72613507266c733907d044dbd7aedce241,3600785
1335,44d852ffc8a55e76a97ea75fb1cc31564546c228a869b6884e84b73989405e2a,394422
1336,61c59fb869bea1f145de031801a9ded2815108cc0230ca7c379a629763c80a31,345118
1337,744773d9909d4b17bb0773c40de6b3088f0fa1c52bcfed5df113bf9d77b7089d,29910
1338,b9b2a4532b5cb3f400f2da00720e12121b88e3d42396f54460227c6030cc0a8d,3526631
1339,ac54facaf10681e1a8094c7f3c839e61ffe0c605a94670b2fa3f2bd1968b6b0a,414333
1340,8e5e9424b5aecfa083ab239161dedeb46127824436da8a9b32f55f3a2b3cc860,363898
1341,efdb7071c34f8b45786439dd7c3c3038815485e296977f839ca92054a7bb168b,583545
1342,9cb3a8ed0596338b33d3acfd46009fdf672461b45e031467695145b154f375b0,1419996
1343,9f3afe8d1697350a17a1229918043bbebe36ed38567e47045d712f068125bda4,39669
1344,f58532bc8d730daca9464b5ec8c4abbcf8b48933dd7d516382f1e59574af8ffd,244795
1345,50817be64015397afc5daa253e058872d990f29b2f363ce00ddd7d0d1f64c9f5,28418
1346,ccf1aff4752f2073949412ced644d52ae15c9be4e51ed7c8453aec09b1632996,499421
1347,8cd770c2db596948ca7abf6af447a09f08ac1d793b8510ba8b9a72dbc85f3d20,248513
1348,4a7f34828fdc6618982dfd9fc09d73b34d040b4ebf43ab1845d58e09ad58fe70,483886
1349,83efd0b319d5d836ea98f9cd3cc603740a9d2fea79c2d0ba28a13abfe9fa0eec,477213
1350,02b3783a12785261e01105c78912842a1d79cba8b01a92b08f1562c04ed05adb,4423719
1351,6ff0260b9c97b1143411c97cb6c2b6c2a94954045c5cfbe98e30cbcfafd3ad3f,527459
1352,67618e03b2ada4a2f4dee96abe1c26b4fac14466cb0adcf32fa4292953d3ef64,167680
1353,99ce3fd919c12c110b6da124debe8109291c6d1f81a28918f5e023fb2eac7452,166908
1354,af48fd6c49471bda2c64893ba7cdf1b0127283650015afdd62ff97b440c08164,359098
1355,decb3aee7f047b8d74d43efad797a4c5ee56ac593741ce12a9c57dcf71dd3e0c,874044
1356,9ff0510a5bc4f02cc9649a93c1dc385400ecce6fd06b1079c2c539479316c628,390087
1357,d324f2d2c8a2b26206b6a8c0344da6cb2416a71a6f41be2954a2a53af413f445,3270693
1358,798fcd08f4aa1e31f2ce5aa80c0a80267da6bc993fae5e304bb782ae0092a676,1433028
1359,7a2015a34f6d38a72d26d1edadf62147f44062bc5bba5857d17b29b75992c4a2,679280
1360,21a7410ffc298c027478caf8086ddcb01ec8f618984bb69ca8b0f9576d5e35d7,7274044
1361,dfcec5262e8c09dd144a390b2c8d97a400ff8c344655c8b6ded40388cf57ffe4,10246
1362,529e726f02eff89697f87d3054540524040bd0cab2028bd05eb3b59c06f604d5,1089318
1363,5e5f5be5678c5e2b1bf07280ae8c18858ec8c713d883c89f385d1575977e065c,5270706
1364,9c936fdad44526cef276f606c57a31c62681ee00a84b3a5313a8b8c6df6a7d7d,26338174
1365,2dabfa35a2eda22c7b034e2a4f958d63e6cd30e56b711b9be9cf49d3f8ae5ceb,185106
1366,a689dba7df00d5b35862df52003cb53641d71a1a5e7535f6d8455706072d6819,12960524
1367,b0ef9753e9ab5ae140d1b6db6621dd14602c906b167ec8faf75015b74d0a4e7c,2640518
1368,4479f4a5b130994e4b56aa09584569cab36bfc99d596f1628a141b2e83e75e2c,1379303
1369,a876e41755c1068bcf78a1685e21ff2fbe53c15f877a3f7e8ef281fa612c3d31,2920596
1370,1611e09e128bcb923650d0a268781391bc5b4622afc5b257df48073b6afab834,72950305
1371,df7585b24e563e7cb70c901da0a1c3937b0776ff89d8ac2050cf7a852f12663e,3819566
1372,0f864a7b38457e668adb50ca172cf85baaf22acbacac535d935296c1f02bcb5d,2700000
1373,a60d87388f658ee8f6f371ed6fff6f810bd12c31304f6b4f020f80a4e70b7061,43119903723
1374,9056626519e1f7493b3eca32c4107f656e3c904493e26969c0ac1427b9cd3a73,10109
1375,dd31fde882fb875ac7dcb2f36282b186b96a6e945dfc9055bdf85c1bc8595f7d,20000000
1376,0484549d1b73ad05d296bdea76aa19dea0bdedd3e9c0f2c4a51729460bae058c,450000
1377,f630685a88392677b514cffa756420fb9b0dbe3f6d7360f4dcf8f3589b647b8d,2903387
1378,1b067e84cb258010a0c88f35282faad55e2a862638d98f2b43a2f3743bb750a2,12592004
1379,e7fa831645652ddc4193619fc38a57e59edf7fd0aaf393d3b7a2b26084eab8ac,18973487
1380,391d280bf56f21d2ae7491e7c9c96b72809c82344513a32f07993717b3b421b6,26168000
1381,2c8e284968da572d433e90d0010fee9f2d20f04a49c640b061414cbcc1925bca,73137422
1382,3f903593a859201e3ebaa066f16eee58857f3285d74a0f019c0aa377bfe8b3e1,28898656
1383,2d2ecb11be3f3f4a9702522c32d5622d876afdab19caebb507fb3be81c63ebe7,28844959
1384,c022e8519b5a2ffb3443d2d24caf07c92e7e9f6b18a5c4c3b3f8e760943e2ae9,6879317
1385,a68a423b92f614d20a9ea4bd953af8458bc08c11e0782cbe7bee0d928ba4d78c,83577
1386,615283935b6bda91e0bdd9e4e582fbd4eb150714c06b2d11dab52ef1556795e7,724718
1387,79761e44194a8c5c2a9302620212801d8b3a331dae85253143835515038a0605,168169
1388,c95a0731c89eb83251340b0d590dfd228438ef6b39e2e58a1024fbfc5d9f0cf3,131440
1389,72d6820f8857a63757fe00138f05c817ac7837e232635d29b3b42bd6ce0c140f,304887
1390,463b6d193f2e4ca1e451c631ce7a86a7bef6de6eee1e843e5ed2a7b75325d013,150000000
1391,767ef1cba264d2226cebbc51f8b133cbf7903482331d1bbc6748e6d64b0a1843,3733472
1392,96b88a126fb1c547b94e6ea4d6acd71d8096c6d40c8a31c283b5db16c69d8646,916678
1393,18d426f5d2b45628c98ddbd80947070fc9046241f2216d66962132c8668bf551,40243934
1394,d694263b532e32807e9da008df29aec3f098d5e5afab711a563b4f5f9b1b1b53,5344119
1395,fe5c5527e8fa5ffc16f48179ec568c2ef5e0b1c81020d3a08d996d58eef75157,7868
1396,d50b3090d8cef92a8611ab5855b3c3249165759b609adfcb8f3a61bd63f8ae58,603418648
1397,aeed1e471933dc17ffbb369f17fe957f808769d1111c62108e57b53eece39d67,4955091
1398,6b9eb2eec8cc0bb0d654f70a98ee5ee78b2767822364b1ffb549baf05f58af9f,48016
1399,2b139388324c52ae9d3446c1fe5c6cdf2cd3f7437b2625fe94133b189319f7ab,11926
1400,9f64fe0c51a89063fcca1906ca4ec579bc6c23863a196e60bc50d55fb67289cc,1123964037
1401,3a223f7c6312550746eef91265f59143cf57b5c72729c572efcdd6c57a5377d7,4068671
1402,e79047acf2c9eacf1379f01f693a9663aa523a2cf0af1158fbf6f6c046c76ed9,2522606
1403,2c4b22eb4ab186c5d6dc7adb008d4935561ce64618edc7ef346f8f5a7394effc,100000000
1404,aa4cda18b2080b2e760f64d3685d6fa6ca9edaf98185cb20b45e0fca27f886fc,14013370
1405,6c7b6cc2b1e5d5ef1845b6a93990b1d0bbb1eda9be6b8cf288f4298d71adcccf,13293675
1406,8feb2f225e10f5c96f44f2934645b121c0d50d8bf9bf9121db23e9376ee53205,12394441
1407,75d0220f141fd5d4566b62264d0886bda173f2f44d5756232abe560118585d4d,1975308
1408,058311f4b462a07f103898f5f41b1897c2ceebb188712a8dbf189a16c61f117c,4073409
1409,3228ce86bfba1d14ef9915ab1ac475963ecbd73ba0a77996fba0ffc90370db0a,26205066
1410,7bdef7593b4119548a5d4781d0a83be3e94aae0df4799c86dd5d4497424c411d,4293
1411,fc35b574a4bda74e16cad06f015bd01bb896b10c4a933121e7f6864b0b057937,412446
1412,5206145e3b02165802f79820603fabc180cf878356731ec7ea2d88a8c2b2573e,65245
1413,ab89c73102753fe422f7af94e1ee0f1560d0a8bdf814e79158d0373be458677f,107739
1414,1f821c7cdff2dedb0f1288f9fbbd0ec51a6cc69543bbe8fc6770278e0a2c0098,1086652
1415,321c46489f454ce025091b74c452136bb8d953121d31b3515c989ef2f81182cd,26601
1416,493699b0178b2128b5070b5cbd7353804fc19e522eed91fec929f2e831da40e4,19067
1417,4bcc9e127b3df48496fe1b3a323e505e4653f5e7ea28e952b0ad86dbd35f9bea,1189851
1418,0c5eead266750815b98c5750e1a05b8e2390a0622707b9bb7b88bba5b53ee2fa,106686
1419,2981c804193018094ebd70a1fcbd750f3aa7b8762caa26446d7675053ee72c59,143221
1420,f7fbaa1d3308174e1c9d3ef5d4630b826c207a5a7bf9b302abb331ab620c087d,2240000
1421,0d7bdf629169d57e9e5d69208e69c7d527408a7593bb84d2ebe6ab04e4ea7a19,132773
1422,f249e048d9fcd0ca30e6f19882046e9dd67c2ee8b67fbd4153a3f69feefb9417,10166655
1423,2df70e44f13168975b7de6d35db5338dd6f9d2495034dde1116a32bf0b173508,2905
1424,7443d1cd79938eee6d62acbee864b2abef8964dd7dd95836fe74a7f27e3df50f,72796
1425,24dd683fd5f002fe2c19e324ce29636bfd9d65182ea8407b9526a68412ef671a,169780
1426,b74053ec51aa0006ec6c9ca6cacc708696ce97d0e74255663de24f28ed3e0422,1207983
1427,b0fb0f1bb658417a7bd2ab08a6d66df4077d3fc875cf6fd0aada4eefed67ab3f,91676
1428,65d8896a4f4bdb0f49f72e8ab7b881eb1fc280dae309aef2b4f84d4f2aa2265e,2737295
1429,d4c5778cb2ada5a14f8e20be2cceb4a159674bfd4088eb909e079a82518b6e5f,2990827
1430,dbe33e440a554b6a3f0e0d303dfe66eb752c80398c49929e5c4ee79af8023d69,40030
1431,f8a8be7f1d14fd24d078b6239c81041a85ae4f89ce4378d2de003a7f90b0676e,1553361
1432,cd0ee9aff734f88b8070f139ac532e160db702a2e6c2a3306a272d6884e86380,305779
1433,5d47b03e5c713f29238f73e1ea512ef7dce68743b62dfd457456602d9d741386,361800
1434,e3d43f7ebd1eff91a3d438b1c3c7aaa817de4e5f29eb8b1b052be9352efdbf8f,2391791
1435,ee37e303c963bb738194ff1b065a3ae50e0aa6de2453da7834f0053656e32696,1976911
1436,8644ec09cad68ef328fd1e23d6827ccef2fd4c9827f2ee10f1eac67ed05536c2,294515
1437,d03e7f680aed752cbdbe893bdac9e1cdef9b551561f8093c5f59982e7c173bdb,2535868
1438,f262aa1e2e469b4357f8c5e9d99b6cf4d48ed316bd094faec279fc54ea1c13f2,4679608
